,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,Name,Team,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
117,Israel Alba,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,RB,90,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,,,Match Report
118,Israel Alba,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,RB,69,0,0,0,0,2,1,0,0,2,0,0,1,0,2,0,,,Match Report
119,Israel Alba,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,RB,90,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,,,Match Report
120,Israel Alba,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,N,,67,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,Match Report
121,Israel Alba,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,RB,90,0,0,0,0,2,1,0,0,2,1,0,3,1,3,0,,,Match Report
122,Israel Alba,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,RB,90,0,0,0,0,1,0,1,0,1,2,0,3,3,2,0,,,Match Report
123,Israel Alba,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,RB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,,,Match Report
124,Israel Alba,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,RB,90,0,0,0,0,1,0,1,0,0,1,0,1,1,2,0,,,Match Report
125,Israel Alba,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
126,Israel Alba,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,RB,90,0,0,0,0,0,0,0,0,3,2,0,1,3,2,0,,,Match Report
127,Israel Alba,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,RB,90,0,0,0,0,2,1,0,0,2,0,1,3,0,1,0,,,Match Report
128,Israel Alba,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,RB,90,0,0,0,0,2,0,1,0,2,0,0,2,3,3,0,,,Match Report
129,Israel Alba,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,RB,90,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,,,Match Report
130,Israel Alba,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,RB,90,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,,,Match Report
131,Israel Alba,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,RB,90,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,,,Match Report
132,Israel Alba,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,RB,90,0,0,0,0,3,1,0,0,1,0,0,3,0,1,0,,,Match Report
133,Israel Alba,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,RB,82,0,0,0,0,1,1,0,0,0,0,0,5,2,2,0,,,Match Report
134,Israel Alba,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,Match Report
135,Israel Alba,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,RB,90,0,0,0,0,4,1,0,0,0,0,0,4,3,0,0,,,Match Report
136,Israel Alba,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,RB,90,1,0,0,0,2,2,0,0,1,0,0,0,1,2,0,,,Match Report
137,Israel Alba,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,RB,90,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,,,Match Report
138,Israel Alba,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,RB,90,0,0,0,0,1,1,1,0,2,0,0,3,2,0,0,,,Match Report
139,Israel Alba,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,RB,90,0,0,0,0,3,1,0,0,0,0,1,3,0,1,0,,,Match Report
140,Israel Alba,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,RB,90,0,0,0,0,2,0,1,0,6,1,0,8,1,1,0,,,Match Report
141,Israel Alba,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,RB,40,0,0,0,0,1,0,2,1,1,0,0,3,1,0,0,,,Match Report
142,Jhon Arias,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,Y,FW,75,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,,,Match Report
143,Jhon Arias,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,L 1–3,Boyacá Patriot,Junior,Y,FW,90,1,0,0,0,1,1,0,0,1,3,0,1,1,0,0,,,Match Report
144,Jhon Arias,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,Y,FW,90,0,0,0,0,3,0,0,0,2,3,0,6,1,0,0,,,Match Report
145,Jhon Arias,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,Y,LM,73,0,0,0,0,1,0,0,0,1,3,0,3,1,0,0,,,Match Report
146,Jhon Arias,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,FW,52,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,,,Match Report
147,Jhon Arias,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,N,,45,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,,,Match Report
148,Jhon Arias,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,Y,RW,69,0,0,0,0,3,2,0,0,5,3,0,1,2,2,0,,,Match Report
149,Jhon Arias,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,N,,34,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,Match Report
150,Jhon Arias,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,AM,90,0,0,0,0,1,0,0,0,3,3,0,4,5,1,0,,,Match Report
151,Jhon Arias,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,CM,90,1,0,0,0,1,1,1,0,4,1,0,5,2,0,0,,,Match Report
152,Jhon Arias,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,AM,90,0,0,0,0,6,3,0,0,2,3,0,2,3,0,0,,,Match Report
153,Jhon Arias,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,LM,76,0,1,0,0,2,0,0,0,2,1,0,0,1,1,0,,,Match Report
154,Jhon Arias,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,AM,67,0,0,0,0,1,1,0,0,0,4,0,3,0,0,0,,,Match Report
155,Jhon Arias,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,FW,90,0,0,0,0,2,1,1,0,1,2,0,2,1,0,0,,,Match Report
156,Jhon Arias,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,Y,FW,90,0,0,0,0,2,1,0,0,2,4,1,3,2,1,0,,,Match Report
157,Jhon Arias,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,AM,45,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,Match Report
158,Jhon Arias,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,CM,76,0,0,0,0,2,0,0,0,3,5,0,3,0,0,0,,,Match Report
159,Jhon Arias,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,FW,89,1,0,0,0,4,2,0,0,2,4,0,1,1,0,0,,,Match Report
160,Jhon Arias,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,AM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
161,Jhon Arias,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,AM,90,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,,Match Report
162,Jhon Arias,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,FW,90,0,0,0,0,2,1,0,0,3,3,0,1,0,1,0,,,Match Report
163,Jhon Arias,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,LW,90,0,0,0,0,2,1,0,0,1,3,1,4,0,0,0,,,Match Report
164,Jhon Arias,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,LW,89,0,0,0,0,0,0,0,0,3,1,0,3,2,0,0,,,Match Report
165,Jhon Arias,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,N,,18,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,,,Match Report
166,Jhon Arias,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,N,,33,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,,,Match Report
167,Jhon Arias,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,DM,90,0,0,0,0,1,0,0,0,1,6,0,5,1,0,0,,,Match Report
168,Jhon Arias,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,DM,90,0,0,0,0,3,0,0,0,1,1,1,2,1,0,0,,,Match Report
169,Jhon Arias,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,RW,90,0,0,0,0,1,0,0,0,1,1,0,4,1,0,0,,,Match Report
170,Jhon Arias,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,LW,90,0,0,0,0,5,2,0,0,3,3,0,5,1,0,0,,,Match Report
171,Jhon Arias,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,RW,50,0,0,0,0,1,1,0,0,1,2,0,1,1,1,0,,,Match Report
172,Jhon Arias,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,LW,90,0,0,0,0,2,1,0,0,1,0,0,3,0,0,0,,,Match Report
173,Jhon Arias,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,AM,90,0,0,0,0,2,0,0,0,3,6,0,2,0,2,0,,,Match Report
174,Jhon Arias,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,AM,90,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,,,Match Report
175,Jhon Arias,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,AM,90,0,0,0,0,1,0,1,0,5,5,0,1,2,1,0,,,Match Report
176,Jhon Arias,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,LW,57,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Match Report
177,Jhon Arias,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
178,César Hinestroza,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,Y,LB,90,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,,,Match Report
179,César Hinestroza,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,L 1–3,Boyacá Patriot,Junior,Y,LM,90,0,0,0,0,0,0,0,0,3,0,0,3,4,1,0,,,Match Report
180,César Hinestroza,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,Y,LB,90,1,0,0,0,2,1,1,0,2,1,0,5,1,3,0,,,Match Report
181,César Hinestroza,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,Y,LB,45,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,,,Match Report
182,César Hinestroza,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,LB,45,0,0,0,0,0,0,1,0,1,3,0,2,1,0,0,,,Match Report
183,César Hinestroza,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,LB,90,0,0,0,0,1,1,0,0,1,0,1,2,1,1,0,,,Match Report
184,César Hinestroza,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y*,LB,90,0,0,0,0,0,0,1,0,3,1,0,1,1,0,0,,,Match Report
185,César Hinestroza,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
186,César Hinestroza,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,LB,61,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Match Report
187,César Hinestroza,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,LB,90,0,0,0,0,0,0,0,0,2,1,0,1,2,2,0,,,Match Report
188,César Hinestroza,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,Y,LB,90,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,,,Match Report
189,César Hinestroza,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,Y,LB,90,0,0,0,0,0,0,1,0,7,0,0,1,2,1,0,,,Match Report
190,César Hinestroza,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,,,Match Report
191,César Hinestroza,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,LB,67,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,,,Match Report
192,César Hinestroza,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,LB,73,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,Match Report
193,César Hinestroza,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,LB,48,0,0,0,0,0,0,0,1,2,1,0,4,2,3,0,,,Match Report
194,César Hinestroza,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,LB,90,0,1,0,0,0,0,0,0,2,2,0,5,2,0,0,,,Match Report
195,César Hinestroza,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,LB,90,0,0,0,0,2,0,0,0,0,2,0,7,1,1,0,,,Match Report
196,César Hinestroza,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,LB,90,0,0,0,0,2,2,0,0,1,2,0,6,0,2,0,,,Match Report
197,César Hinestroza,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,N,,40,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,,,Match Report
198,César Hinestroza,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,LB,90,0,0,0,0,0,0,1,0,3,1,0,2,0,2,0,,,Match Report
199,César Hinestroza,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y*,LB,90,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,,,Match Report
200,César Hinestroza,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y*,LB,90,0,0,0,0,1,0,0,0,1,3,0,2,1,0,0,,,Match Report
201,César Hinestroza,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,,,Match Report
202,César Hinestroza,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,LB,90,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,,,Match Report
203,César Hinestroza,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
204,John Fredy Salazar,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,Y,RM,78,0,1,0,0,1,1,0,0,1,2,2,3,1,1,0,,,Match Report
205,John Fredy Salazar,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,Y,LM,83,0,0,0,0,1,0,0,0,3,3,0,3,3,1,0,,,Match Report
206,John Fredy Salazar,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,Y,RM,45,0,0,0,0,1,0,0,0,1,2,0,1,3,2,0,,,Match Report
207,John Fredy Salazar,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,RM,78,1,0,0,0,3,3,1,0,1,2,0,8,1,0,0,,,Match Report
208,John Fredy Salazar,Boyacá Patriot,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Boyacá Patriot,Envigado,Y,LM,90,0,0,0,0,1,0,0,0,3,3,0,3,3,0,0,,,Match Report
209,John Fredy Salazar,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,Y,RM,90,0,0,0,0,1,1,0,0,6,6,0,1,2,0,0,,,Match Report
210,John Fredy Salazar,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,N,,21,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,Match Report
211,John Fredy Salazar,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,Y,FW,72,0,0,0,0,1,0,0,0,1,4,1,11,1,0,0,,,Match Report
212,John Fredy Salazar,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
213,John Fredy Salazar,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,FW,59,0,0,0,0,0,0,1,0,3,2,0,5,3,1,0,,,Match Report
214,John Fredy Salazar,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,RW,78,1,0,0,0,4,2,0,0,1,3,0,4,0,0,0,,,Match Report
215,John Fredy Salazar,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,N,,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report
216,John Fredy Salazar,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,AM,90,0,0,0,0,2,1,0,0,1,3,0,9,1,2,0,,,Match Report
217,John Fredy Salazar,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,RM,90,0,0,0,0,1,1,0,0,5,1,2,7,0,0,0,,,Match Report
218,John Fredy Salazar,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,N,,45,0,0,0,0,0,0,1,0,1,3,1,4,1,0,0,,,Match Report
219,John Fredy Salazar,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,RW,90,0,1,0,0,3,1,0,0,0,5,0,10,0,2,0,,,Match Report
220,John Fredy Salazar,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,FW,63,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,,,Match Report
221,John Fredy Salazar,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,FW,78,0,1,0,0,1,1,1,0,2,3,2,1,0,1,0,,,Match Report
222,John Fredy Salazar,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,FW,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
223,John Fredy Salazar,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,AM,90,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,,,Match Report
224,John Fredy Salazar,Boyacá Patriot,2019-07-21,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Junior,Y,CM,82,0,0,0,0,2,1,0,0,0,1,1,3,0,0,0,,,Match Report
225,John Fredy Salazar,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
226,John Fredy Salazar,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,Y,AM,69,0,0,0,0,1,1,0,0,2,1,0,3,2,0,0,,,Match Report
227,John Fredy Salazar,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,AM,90,0,0,0,0,2,1,0,0,1,0,1,7,1,0,0,,,Match Report
228,John Fredy Salazar,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,Y,RW,67,0,0,0,0,2,0,0,0,2,1,0,2,1,0,0,,,Match Report
229,John Fredy Salazar,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,DM,55,0,0,0,0,1,0,0,0,2,2,0,2,1,0,0,,,Match Report
230,John Fredy Salazar,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,Y,FW,90,0,0,0,0,2,1,1,0,1,2,0,7,0,0,0,,,Match Report
231,John Fredy Salazar,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,RW,45,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,,,Match Report
232,John Fredy Salazar,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,N,,25,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,,,Match Report
233,John Fredy Salazar,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,N,,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,Match Report
234,John Fredy Salazar,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,N,,22,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,,,Match Report
235,John Fredy Salazar,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,N,,8,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,,Match Report
236,Maicol Giovanny,Boyacá Patriot,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Boyacá Patriot,Envigado,Y,CM,66,0,0,0,0,1,0,1,0,1,1,0,0,3,2,0,,,Match Report
237,Maicol Giovanny,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,N,,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
238,Maicol Giovanny,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,N,,44,0,0,0,0,1,0,0,1,3,3,0,0,1,3,0,,,Match Report
