,Nacional,Millonarios,Tolima,Junior,AD Cali,CD América,Santa Fe,La Equidad,Independiente,Jaguares,CA Bucaramanga,Envigado,Rionegro,Pasto,Once Caldas,Alianza,Boyacá Patriot
2021,"https://www.fbref.com//en/players/731ba146/Danovis-Banguero,https://www.fbref.com//en/players/cc4ca2f6/Emanuel-Olivera,https://www.fbref.com//en/players/1dc7970f/Jonathan-Marulanda,https://www.fbref.com//en/players/36b1c79f/Alex-Castro,https://www.fbref.com//en/players/671ebe75/Jonatan-Alvez,https://www.fbref.com//en/players/1e159d70/Yerson-Mosquera,https://www.fbref.com//en/players/4eb45683/Dorlan-Pabon,https://www.fbref.com//en/players/c285529f/Felipe-Aguilar,https://www.fbref.com//en/players/31e0d112/Yeison-Guzman,https://www.fbref.com//en/players/8a5c4850/Kevin-Mier,https://www.fbref.com//en/players/01f5e508/Michael-Chacon,https://www.fbref.com//en/players/ef6eef89/Juan-Cabal,https://www.fbref.com//en/players/c7230a25/Tomas-Angel,https://www.fbref.com//en/players/faf827ca/Jimer-Fory,","https://www.fbref.com//en/players/ce3041e5/Andres-Llinas,https://www.fbref.com//en/players/cec4c774/Fernando-Uribe,https://www.fbref.com//en/players/65766650/Daniel-Ruiz-Rivera,https://www.fbref.com//en/players/ed8489d1/Daniel-Giraldo,https://www.fbref.com//en/players/d23d3439/Harrison-Mojica,https://www.fbref.com//en/players/9d185a7f/Andres-Murillo,https://www.fbref.com//en/players/149d6923/Esteban-Ruiz,https://www.fbref.com//en/players/c2a977d6/Edgar-Hernandez,https://www.fbref.com//en/players/b1a673e2/Juan-Garcia,https://www.fbref.com//en/players/e7037a4f/Jader-Valencia,","https://www.fbref.com//en/players/7c033200/Jeison-Angulo,https://www.fbref.com//en/players/3e20e946/Anderson-Plata,https://www.fbref.com//en/players/94af91aa/Cristian-Trujillo,https://www.fbref.com//en/players/49231a0d/Junior-Hernandez,https://www.fbref.com//en/players/dbc0ffd4/William-Parra-Sinisterra,https://www.fbref.com//en/players/ab040f4b/John-Narvaez,https://www.fbref.com//en/players/bf19153a/Leider-Riascos,https://www.fbref.com//en/players/3f8f1626/Harold-Gomez,https://www.fbref.com//en/players/5c8d4f5e/Yohandry-Orozco,https://www.fbref.com//en/players/e41ac42e/Jose-Guillermo-Ortiz,https://www.fbref.com//en/players/7d8dd269/Eduar-Caicedo,https://www.fbref.com//en/players/add19210/Gustavo-Adrian-Ramirez,https://www.fbref.com//en/players/fae8f607/Guillermo-Celis,https://www.fbref.com//en/players/56f7fcf6/Daniel-Moreno,","https://www.fbref.com//en/players/e7cacfe4/Fabian-Sambueza,https://www.fbref.com//en/players/df64e45e/Fabian-Angel,https://www.fbref.com//en/players/29b45b86/Juan-David-Rodriguez,https://www.fbref.com//en/players/6b627de8/Homer-Martinez,https://www.fbref.com//en/players/69e016b7/Walmer-Pacheco,https://www.fbref.com//en/players/2e46b7e3/John-Pajoy,https://www.fbref.com//en/players/2c4f5038/Cristian-Borja,https://www.fbref.com//en/players/5adb19ad/Edwin-Velasco,https://www.fbref.com//en/players/e443cde3/Juan-Sebastian-Herrera,","https://www.fbref.com//en/players/489f6f84/Guillermo-de-Amores,https://www.fbref.com//en/players/37e16a3f/Jorge-Marsiglia,https://www.fbref.com//en/players/cc3b4444/Jorge-Enrique-Arias,https://www.fbref.com//en/players/e19b8fa6/Carlos-Robles-Rocha,https://www.fbref.com//en/players/165afe13/Teofilo-Gutierrez,https://www.fbref.com//en/players/2264e79b/Marco-Perez,https://www.fbref.com//en/players/5300af73/Harold-Preciado,https://www.fbref.com//en/players/3e2952d1/Gaston-Rodriguez-Maeso,https://www.fbref.com//en/players/144a9189/Yeison-Tolosa,https://www.fbref.com//en/players/0ec402ca/Juan-Franco,https://www.fbref.com//en/players/e5d46564/Michael-Ortega,https://www.fbref.com//en/players/34fb3326/Jose-Caldera,https://www.fbref.com//en/players/410b16e3/Daniel-Luna,","https://www.fbref.com//en/players/a5130046/Kevin-Andrade,https://www.fbref.com//en/players/8abefbcf/Jeison-Lucumi,https://www.fbref.com//en/players/011b2621/Deiner-Quinonez,https://www.fbref.com//en/players/ebaa3683/Diego-Novoa,https://www.fbref.com//en/players/d95cd1eb/Elvis-Mosquera,https://www.fbref.com//en/players/3c5d2488/Hector-Quinones,https://www.fbref.com//en/players/8e8f978b/Jorge-Segura,https://www.fbref.com//en/players/78b859ec/Larry-Angulo,https://www.fbref.com//en/players/e0d2c82a/Gustavo-Torres,https://www.fbref.com//en/players/eedac811/Luis-Sanchez,https://www.fbref.com//en/players/2ca7201b/Enmerson-Batalla,https://www.fbref.com//en/players/d2415f74/Jerson-Malagon,https://www.fbref.com//en/players/562e420a/Jhon-Palacios,https://www.fbref.com//en/players/1bf8a86b/Aldair-Rodriguez,https://www.fbref.com//en/players/4527095e/Mauricio-Gomez-Sanchez,https://www.fbref.com//en/players/32484ad4/Nicolas-Giraldo,https://www.fbref.com//en/players/84b7c924/Joao-Rodriguez,https://www.fbref.com//en/players/48a6346d/Diber-Cambindo,","https://www.fbref.com//en/players/a022d43b/Leonardo-Pico,https://www.fbref.com//en/players/8c417cae/Juan-Pedroza,https://www.fbref.com//en/players/86d96066/Jhon-Arias,https://www.fbref.com//en/players/ab365692/Alexander-Mejia,https://www.fbref.com//en/players/fc08cd7c/Ciro-Porras,https://www.fbref.com//en/players/7e0815bc/Jose-Ortiz,https://www.fbref.com//en/players/967574c5/Ronaldo-Dinolis,https://www.fbref.com//en/players/5cca082c/Johan-Caballero,https://www.fbref.com//en/players/9ff0aa5e/Sherman-Cardenas,https://www.fbref.com//en/players/a0dabe24/Alejandro-Moralez,https://www.fbref.com//en/players/50b51fac/Carlos-Sanchez,https://www.fbref.com//en/players/135cb3ec/Fabio-Delgado,https://www.fbref.com//en/players/681989c2/Jersson-Gonzalez,https://www.fbref.com//en/players/7fdcf661/Neyder-Moreno,https://www.fbref.com//en/players/3f66660b/Ivan-Villalba,https://www.fbref.com//en/players/421baace/Matias-Castro,","https://www.fbref.com//en/players/007be212/Daniel-Mantilla,https://www.fbref.com//en/players/be8a645b/Jean-Pestana,https://www.fbref.com//en/players/c78eb31f/Diego-Herazo,https://www.fbref.com//en/players/78b859ec/Larry-Angulo,https://www.fbref.com//en/players/d97d42fa/Kevin-Salazar,https://www.fbref.com//en/players/7b46cd50/Sergio-Roman-Palacios,https://www.fbref.com//en/players/61e21869/Ederson-Moreno,https://www.fbref.com//en/players/f95a075f/Diego-Valdes-Giraldo,https://www.fbref.com//en/players/9a5930fd/Bleiner-Agron,https://www.fbref.com//en/players/75656d73/Carlos-Mario-Arboleda,https://www.fbref.com//en/players/058872e4/David-Camacho,https://www.fbref.com//en/players/9bee548c/Omar-Duarte,https://www.fbref.com//en/players/3fff484d/Francisco-Chaverra-Angulo,https://www.fbref.com//en/players/fd931198/Jefferson-Mena,https://www.fbref.com//en/players/ab0abffd/Jose-Hernandez,https://www.fbref.com//en/players/2eea40ba/Jean-Fuentes,","https://www.fbref.com//en/players/967c9de0/Juan-Guillermo-Arboleda,https://www.fbref.com//en/players/99181484/German-Andres-Gutierrez,https://www.fbref.com//en/players/3b3b51f6/David-Loaiza,https://www.fbref.com//en/players/2ff09a27/Agustin-Vuletich,https://www.fbref.com//en/players/c9a41f9c/Vladimir-Hernandez,https://www.fbref.com//en/players/8a1ce21b/Victor-Moreno,https://www.fbref.com//en/players/e667f114/Jaen-Pineda,https://www.fbref.com//en/players/a96324c9/Matias-Mier,https://www.fbref.com//en/players/cfc0c4ad/Kevin-Londono,https://www.fbref.com//en/players/70e49e09/Edwar-Lopez,https://www.fbref.com//en/players/48a6346d/Diber-Cambindo,https://www.fbref.com//en/players/14777ddd/Didier-Bueno,https://www.fbref.com//en/players/83236dd7/Alexis-Rolin,https://www.fbref.com//en/players/3b8ca750/Robert-Harrys,https://www.fbref.com//en/players/381a31b2/James-Sanchez,https://www.fbref.com//en/players/08bbbac9/Juan-Gallego,","https://www.fbref.com//en/players/a312f6cd/Pablo-Jose-Rojas,https://www.fbref.com//en/players/675f45e5/Jose-Luis-Marrufo,https://www.fbref.com//en/players/d90e36d6/Mauricio-Castano,https://www.fbref.com//en/players/b799f70d/Eduardo-Sosa,https://www.fbref.com//en/players/c397e277/Nelino-Tapia,https://www.fbref.com//en/players/0bf0b7c2/Pablo-Mina,https://www.fbref.com//en/players/d076c70c/Andres-Renteria,https://www.fbref.com//en/players/c2f03d53/Jose-Luis-Chunga,https://www.fbref.com//en/players/8548109c/Sebastian-Salazar,https://www.fbref.com//en/players/e86a19c1/Jose-David-Lloreda,https://www.fbref.com//en/players/c1c62a24/Maicol-Balanta,https://www.fbref.com//en/players/be40d974/Hector-Urrego,https://www.fbref.com//en/players/7574713f/Jose-Barragan,https://www.fbref.com//en/players/222454b6/Jefferson-Montanez,https://www.fbref.com//en/players/4b3208f0/Jorge-Ivan-Soto,https://www.fbref.com//en/players/31035690/Jose-Orlando-Perez,https://www.fbref.com//en/players/a9649bb4/Cesar-Carrillo,https://www.fbref.com//en/players/af50d7de/Ethan-Gonzalez,","https://www.fbref.com//en/players/f3f4c2e3/Juan-Camilo-Chaverra,https://www.fbref.com//en/players/32b32e92/Jose-Abad-Cuenu,https://www.fbref.com//en/players/e9646d62/Alvaro-Melendez,https://www.fbref.com//en/players/12d9e631/Juan-Pablo-Zuluaga,https://www.fbref.com//en/players/15a2fd2a/Bruno-Teliz,https://www.fbref.com//en/players/4bd04667/Andres-Felipe-Correa,https://www.fbref.com//en/players/1e235aa7/Michel-Acosta,https://www.fbref.com//en/players/4b111056/Brayan-Fernandez,https://www.fbref.com//en/players/01653a29/Jhonier-Viveros,https://www.fbref.com//en/players/2d0306ef/John-Edison-Hernandez,https://www.fbref.com//en/players/5e5f8874/Cristian-Blanco,https://www.fbref.com//en/players/9ff0aa5e/Sherman-Cardenas,https://www.fbref.com//en/players/1b1aa942/Santiago-Montoya,https://www.fbref.com//en/players/bf3758d2/Carlos-Henao,https://www.fbref.com//en/players/957617f2/Alejandro-Quintana,https://www.fbref.com//en/players/d95cd1eb/Elvis-Mosquera,https://www.fbref.com//en/players/751faa38/Andres-Sarmiento,https://www.fbref.com//en/players/3b89ba2a/Juan-Mosquera,https://www.fbref.com//en/players/59e3eaf9/Fabio-Rodriguez,https://www.fbref.com//en/players/c89626ce/Duvan-Palacios,","https://www.fbref.com//en/players/0c7d1a19/Jader-Maza,https://www.fbref.com//en/players/56ee2518/Jose-Chavez,https://www.fbref.com//en/players/8a8f9207/Jonathan-Lopera,https://www.fbref.com//en/players/5aee3078/Diego-Moreno,https://www.fbref.com//en/players/d139daf9/Yaser-Asprilla,https://www.fbref.com//en/players/9ae70269/Yeferson-Rodallega,https://www.fbref.com//en/players/784f6b89/Yilmar-Celedon,https://www.fbref.com//en/players/cb347ea8/Dennis-Mena-Zapata,https://www.fbref.com//en/players/c69fe270/Daniel-Londono,https://www.fbref.com//en/players/0b4b9313/Juan-Suarez,https://www.fbref.com//en/players/39383556/Carlos-Ordonez,https://www.fbref.com//en/players/3ddf8cb9/Steven-Rodriguez,https://www.fbref.com//en/players/75fd2e07/Andres-Cordoba,https://www.fbref.com//en/players/16d6f3db/Alejandro-Daniel-Toledo,","https://www.fbref.com//en/players/e615f835/Cesar-Arias,https://www.fbref.com//en/players/3950422d/Facundo-Ospitaleche,https://www.fbref.com//en/players/7147dad6/Juan-David-Valencia,https://www.fbref.com//en/players/fceadb9b/Alejandro-Artunduaga,https://www.fbref.com//en/players/fdea7679/Oswaldo-Henriquez,https://www.fbref.com//en/players/6f3dd1b0/Juan-Salazar,https://www.fbref.com//en/players/5157cfaa/Jose-Ampudia,https://www.fbref.com//en/players/c393c3d9/Kevin-Castano,https://www.fbref.com//en/players/256ec872/Sebastian-Rodriguez,https://www.fbref.com//en/players/19ac49bd/Elicer-Quinones,https://www.fbref.com//en/players/96b82656/Juan-Penaloza,https://www.fbref.com//en/players/d3dafa47/Jhon-Fredy-Miranda,https://www.fbref.com//en/players/0d1105ff/John-Freddy-Perez,https://www.fbref.com//en/players/d33ae8b9/Jesus-Rivas,https://www.fbref.com//en/players/398a18ed/Luis-Payares,https://www.fbref.com//en/players/480e798d/David-Valencia,https://www.fbref.com//en/players/20f2adb8/Jhonier-Blanco,","https://www.fbref.com//en/players/1b3d2510/Jeison-Quinones,https://www.fbref.com//en/players/a5708270/Daniel-Quinones,https://www.fbref.com//en/players/9ea2208c/Victor-Cabezas,https://www.fbref.com//en/players/59bdb22b/Kevin-Rendon,https://www.fbref.com//en/players/0e9284fe/Mauricio-Duarte,https://www.fbref.com//en/players/04b301ec/Carlos-Daniel-Hidalgo,https://www.fbref.com//en/players/fe2a0979/Hernan-Pertuz,https://www.fbref.com//en/players/5c44f448/Almir-Soto,https://www.fbref.com//en/players/46b51fbf/Tomas-Maya,https://www.fbref.com//en/players/d425ec53/Jose-Contreras-Verna,https://www.fbref.com//en/players/2d836bfe/Miguel-Camargo,https://www.fbref.com//en/players/2117dae4/Alejandro-Barbaro,https://www.fbref.com//en/players/be205683/David-Alejandro-Gomez,https://www.fbref.com//en/players/398d0616/Arlex-Hurtado,https://www.fbref.com//en/players/e443cde3/Juan-Sebastian-Herrera,https://www.fbref.com//en/players/43af66fe/Yhormar-Hurtado,https://www.fbref.com//en/players/04798d17/Hasan-Vergara,https://www.fbref.com//en/players/c89626ce/Duvan-Palacios,https://www.fbref.com//en/players/588587cc/Anthony-Blondell,https://www.fbref.com//en/players/854f50a4/Juan-Moreno,https://www.fbref.com//en/players/50bf4076/Jaime-Giraldo,https://www.fbref.com//en/players/dd02f975/Luis-Perez,","https://www.fbref.com//en/players/410f8bdc/Jesus-Murillo,https://www.fbref.com//en/players/010af8bc/Yoiver-Gonzalez,https://www.fbref.com//en/players/2956b247/Duvan-Viafara,https://www.fbref.com//en/players/7344079c/Harrison-Otalvaro,https://www.fbref.com//en/players/17991890/Juan-David-Perez,https://www.fbref.com//en/players/d20a1dd6/Nicolas-Palacios,https://www.fbref.com//en/players/017664f9/Deivy-Balanta,https://www.fbref.com//en/players/32484ad4/Nicolas-Giraldo,https://www.fbref.com//en/players/480e798d/David-Valencia,https://www.fbref.com//en/players/a8f32dc4/Edwin-Ramos,https://www.fbref.com//en/players/49f87705/Juan-Palma,https://www.fbref.com//en/players/af4e4379/Dannovi-Quinonez,https://www.fbref.com//en/players/e5cf10e8/Pedro-Valoyes,https://www.fbref.com//en/players/bc43148f/Jose-Huber-Escobar,https://www.fbref.com//en/players/61ba1527/Faider-Burbano,https://www.fbref.com//en/players/da659ba0/Fabrizio-Buschiazzo,https://www.fbref.com//en/players/a295f0b3/Nelson-Quinones,https://www.fbref.com//en/players/da89dfcd/Santiago-Roa,https://www.fbref.com//en/players/2264e79b/Marco-Perez,https://www.fbref.com//en/players/d75fadc0/Antonio-Romero,https://www.fbref.com//en/players/be22bb53/Jorge-Cardona,https://www.fbref.com//en/players/0677b1d9/Adrian-Estacio,https://www.fbref.com//en/players/ead2e89e/Jefferson-Cuero,https://www.fbref.com//en/players/786c2e9e/Felix-Micolta,","https://www.fbref.com//en/players/7f2adda5/Leonardo-Saldana,https://www.fbref.com//en/players/03c94eec/Bayron-Garces,https://www.fbref.com//en/players/c2f03d53/Jose-Luis-Chunga,https://www.fbref.com//en/players/41cddd16/Jaider-Riquett,https://www.fbref.com//en/players/96d199ca/Edwin-Torres,https://www.fbref.com//en/players/2b5f2087/Jairo-Molina,https://www.fbref.com//en/players/30daca69/Pablo-Bueno,https://www.fbref.com//en/players/a00da954/Sneyder-Munoz,https://www.fbref.com//en/players/0d1105ff/John-Freddy-Perez,https://www.fbref.com//en/players/d37045c0/David-Cuperman,https://www.fbref.com//en/players/6248bd60/Roger-Torres,https://www.fbref.com//en/players/da89dfcd/Santiago-Roa,https://www.fbref.com//en/players/414192db/Diego-Chica,https://www.fbref.com//en/players/972a1c60/Luciano-Ospina,https://www.fbref.com//en/players/2be70041/Juan-Velez,https://www.fbref.com//en/players/317f0fb3/Estefano-Arango,https://www.fbref.com//en/players/1f1f20af/Sebastian-Acosta,https://www.fbref.com//en/players/7ef5d8a8/Pier-Graziani,https://www.fbref.com//en/players/ed45c6fb/Hanyer-Mosquera,https://www.fbref.com//en/players/88bafdc8/Andres-Morales,https://www.fbref.com//en/players/36a9d7de/Mateo-Palacios,https://www.fbref.com//en/players/88ad94f7/Luis-Angulo,https://www.fbref.com//en/players/381a31b2/James-Sanchez,","https://www.fbref.com//en/players/174f728e/Jose-David-Leudo,https://www.fbref.com//en/players/f03b08d5/Yonatan-Murillo,https://www.fbref.com//en/players/c787d4ec/Jesus-Arrieta,https://www.fbref.com//en/players/f0cac219/Jorge-Posada,https://www.fbref.com//en/players/efdb0dd2/Edgardo-Rito,https://www.fbref.com//en/players/e0edb46c/Daniel-Rodas,https://www.fbref.com//en/players/6fa3a035/Kevin-Aladesanmi,https://www.fbref.com//en/players/7d4bdf0f/Carlos-De-Las-Salas,https://www.fbref.com//en/players/f1426793/Michael-Ordonez,https://www.fbref.com//en/players/74446a18/Darwin-Lopez,https://www.fbref.com//en/players/4527095e/Mauricio-Gomez-Sanchez,https://www.fbref.com//en/players/4cc140c5/Hector-Solano,https://www.fbref.com//en/players/17124030/Luis-Hurtado,https://www.fbref.com//en/players/35d2eff3/Stiwar-Garcia,"
