,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
34,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-10-19,Mon,Primera A,First stage,Away,W 1–0,Rionegro,Alianza,Y*,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
35,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-10-26,Mon,Primera A,First stage,Home,W 1–0,Rionegro,Pereira,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
36,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-11-01,Sun,Primera A,First stage,Away,D 0–0,Rionegro,La Equidad,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
37,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-11-06,Fri,Primera A,First stage,Home,W 2–1,Rionegro,Cúcuta,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
38,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-11-11,Wed,Primera A,First stage,Away,W 2–1,Rionegro,Boyacá Chicó,Y,GK,90,2,1,2,100.0,0,1,1,0,0,Match Report
39,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-11-15,Sun,Primera A,First stage,Home,W 4–1,Rionegro,AD Cali,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
40,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-11-26,Thu,Primera A,Liguilla,Home,D 1–1,Rionegro,Envigado,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
41,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/6466f662/2020/s10076/Rionegro-Stats-Categoria-Primera-A,2020-12-01,Tue,Primera A,Liguilla,Away,D 2–2,Rionegro,Pereira,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
42,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-01-27,Sun,Primera A,Apertura Regular Season,Away,W 2–1,CD América,Alianza,Y*,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
43,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-01-31,Thu,Primera A,Apertura Regular Season,Home,W 3–1,CD América,Tolima,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
44,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-03,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CD América,Boyacá Patriot,Y*,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
45,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-10,Sun,Primera A,Apertura Regular Season,Home,L 0–1,CD América,Junior,Y*,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
46,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-16,Sat,Primera A,Apertura Regular Season,Home,W 3–0,CD América,Independiente,Y*,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
47,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CD América,Rionegro,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
48,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-28,Thu,Primera A,Apertura Regular Season,Home,D 0–0,CD América,Santa Fe,Y*,GK,90,0,0,0,,1,0,0,0,0,Match Report
49,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-03,Sun,Primera A,Apertura Regular Season,Away,L 1–4,CD América,Envigado,Y*,GK,90,8,4,4,50.0,0,0,0,0,0,Match Report
50,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 3–1,CD América,Once Caldas,Y*,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
51,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CD América,AD Cali,Y*,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
52,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-24,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CD América,Jaguares,Y*,GK,67,2,0,2,100.0,1,0,0,0,0,Match Report
53,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CD América,Pasto,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
54,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-12,Sun,Primera A,Semi-finals,Home,L 1–2,CD América,Millonarios,Y*,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
55,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-15,Wed,Primera A,Semi-finals,Away,L 0–1,CD América,Pasto,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
56,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-18,Sat,Primera A,Semi-finals,Away,W 2–0,CD América,ADU Magdalena,Y*,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
57,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-22,Wed,Primera A,Semi-finals,Home,W 4–0,CD América,ADU Magdalena,Y*,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
58,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-01,Sat,Primera A,Semi-finals,Home,L 0–3,CD América,Pasto,Y*,GK,90,6,3,3,50.0,0,0,0,0,0,Match Report
59,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-14,Sun,Primera A,Regular season,Home,D 0–0,Pasto,Santa Fe,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
60,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-19,Fri,Primera A,Regular season,Away,D 1–1,Pasto,Envigado,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
61,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-27,Sat,Primera A,Regular season,Away,L 1–3,Pasto,Once Caldas,Y,GK,90,2,3,0,0.0,0,1,1,0,0,Match Report
62,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-05,Mon,Primera A,Regular season,Home,D 1–1,Pasto,CA Bucaramanga,Y,GK,90,0,1,0,,0,1,1,0,0,Match Report
63,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-11,Sun,Primera A,Regular season,Away,D 1–1,Pasto,Jaguares,Y,GK,90,6,1,6,83.3,0,1,0,1,0,Match Report
64,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-20,Tue,Primera A,Regular season,Home,W 4–0,Pasto,Huila,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
65,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-24,Sat,Primera A,Regular season,Home,W 2–0,Pasto,ADU Magdalena,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
66,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-01,Sun,Primera A,Regular season,Away,L 1–3,Pasto,AD Cali,Y,GK,90,8,3,5,62.5,0,0,0,0,0,Match Report
67,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-04,Wed,Primera A,Regular season,Away,D 0–0,Pasto,La Equidad,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
68,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-08,Sun,Primera A,Regular season,Home,W 1–0,Pasto,Once Caldas,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
69,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-15,Sun,Primera A,Regular season,Away,L 1–2,Pasto,Millonarios,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
70,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-21,Sat,Primera A,Regular season,Home,L 1–2,Pasto,Nacional,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
71,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-28,Sat,Primera A,Regular season,Home,W 2–1,Pasto,Cúcuta,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
72,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-01,Tue,Primera A,Regular season,Away,L 1–3,Pasto,Independiente,Y,GK,90,7,3,5,71.4,0,1,1,0,0,Match Report
73,Carlos Bejarano,Rionegro,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-29,Tue,Primera A,Regular season,Away,L 0–1,Pasto,CD América,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
74,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-02-04,Mon,Primera A,Apertura Regular Season,Away,L 0–2,Rionegro,Tolima,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
75,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-04-02,Tue,Primera A,Apertura Regular Season,Home,D 0–0,Rionegro,Huila,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
76,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-04-07,Sun,Primera A,Apertura Regular Season,Away,L 0–2,Rionegro,Jaguares,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
77,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-04-13,Sat,Primera A,Apertura Regular Season,Home,L 0–1,Rionegro,ADU Magdalena,N,,,,,,,,,,,,Match Report
78,Luis Enrique Delgado,Rionegro,https://www.fbref.com//en/squads/6466f662/2019/s3927/Rionegro-Stats-Categoria-Primera-A,2019-04-17,Wed,Sudamericana,First stage,Away,D 1 (3)–1 (0),co Rionegro,bo Oriente Petrolero,Y,GK,120,2,1,1,50.0,0,0,0,0,0,Match Report
