,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-03-24,Sun,Primera A,Apertura Regular Season,Away,W 2–0,Once Caldas,Santa Fe,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
22,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-03-30,Sat,Primera A,Apertura Regular Season,Home,W 2–0,Once Caldas,Rionegro,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
23,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-04,Thu,Primera A,Apertura Regular Season,Away,D 1–1,Once Caldas,Independiente,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
24,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-08,Mon,Primera A,Apertura Regular Season,Home,W 1–0,Once Caldas,Envigado,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
25,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-13,Sat,Primera A,Apertura Regular Season,Home,L 0–1,Once Caldas,Jaguares,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
26,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-16,Tue,Primera A,Apertura Regular Season,Away,D 1–1,Once Caldas,CA Bucaramanga,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
27,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-20,Sat,Primera A,Apertura Regular Season,Home,W 1–0,Once Caldas,La Equidad,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
28,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-24,Wed,Primera A,Apertura Regular Season,Home,W 4–0,Once Caldas,AD Cali,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
29,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Once Caldas,Huila,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
30,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Once Caldas,ADU Magdalena,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
31,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-07-13,Sat,Primera A,Regular season,Home,L 1–2,Once Caldas,Nacional,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
32,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-07-21,Sun,Primera A,Regular season,Away,L 0–1,Once Caldas,Millonarios,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
33,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-07-27,Sat,Primera A,Regular season,Home,W 3–1,Once Caldas,Pasto,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
34,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-03,Sat,Primera A,Regular season,Away,D 1–1,Once Caldas,Cúcuta,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
35,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-09,Fri,Primera A,Regular season,Home,D 0–0,Once Caldas,Alianza,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
36,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-17,Sat,Primera A,Regular season,Away,D 0–0,Once Caldas,Tolima,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
37,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-21,Wed,Primera A,Regular season,Home,D 2–2,Once Caldas,Boyacá Patriot,Y,GK,90,7,2,5,71.4,0,0,0,0,0,Match Report
38,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-24,Sat,Primera A,Regular season,Away,W 1–0,Once Caldas,Junior,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
39,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-08-31,Sat,Primera A,Regular season,Home,W 2–1,Once Caldas,CD América,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
40,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2019/s3927/Once-Caldas-Stats-Categoria-Primera-A,2019-09-14,Sat,Primera A,Regular season,Home,L 0–1,Once Caldas,Santa Fe,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
41,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-02-03,Sat,Primera Div,Torneo Apertura,Away,L 2–6,Sol de América,Guaraní,Y,,90,,6,,,0,0,0,0,0,Match Report
