,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
56,Luis Ojeda,CA Bucaramanga,2018-02-25,Sun,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Tolima,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
57,Luis Ojeda,CA Bucaramanga,2018-03-04,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Santa Fe,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
58,Luis Ojeda,CA Bucaramanga,2018-03-08,Thu,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Boyacá Patriot,Y,GK,90,1,1,1,100.0,0,1,1,0,0,Match Report
59,Luis Ojeda,CA Bucaramanga,2018-03-18,Sun,Primera A,Apertura Regular Season,Away,L 1–2,CA Bucaramanga,CD América,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
60,Luis Ojeda,CA Bucaramanga,2018-03-22,Thu,Primera A,Apertura Regular Season,Home,D 0–0,CA Bucaramanga,Nacional,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
61,Luis Ojeda,CA Bucaramanga,2018-03-25,Sun,Primera A,Apertura Regular Season,Home,W 4–1,CA Bucaramanga,Alianza,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
62,Luis Ojeda,CA Bucaramanga,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Jaguares,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
63,Luis Ojeda,CA Bucaramanga,2018-04-01,Sun,Primera A,Apertura Regular Season,Away,L 1–4,CA Bucaramanga,Millonarios,Y,GK,90,6,4,2,33.3,0,0,0,0,0,Match Report
64,Luis Ojeda,CA Bucaramanga,2018-04-07,Sat,Primera A,Apertura Regular Season,Home,W 3–1,CA Bucaramanga,Pasto,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
65,Luis Ojeda,CA Bucaramanga,2018-04-11,Wed,Primera A,Apertura Regular Season,Away,D 1–1,CA Bucaramanga,Envigado,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
66,Luis Ojeda,CA Bucaramanga,2018-04-14,Sat,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Huila,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
67,Luis Ojeda,CA Bucaramanga,2018-04-17,Tue,Primera A,Apertura Regular Season,Away,L 1–2,CA Bucaramanga,Boyacá Chicó,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
68,Luis Ojeda,CA Bucaramanga,2018-04-21,Sat,Primera A,Apertura Regular Season,Home,L 2–4,CA Bucaramanga,Independiente,Y,GK,90,8,4,4,50.0,0,0,0,0,0,Match Report
69,Luis Ojeda,CA Bucaramanga,2018-05-06,Sun,Primera A,Apertura Regular Season,Home,D 2–2,CA Bucaramanga,Rionegro,N,,,,,,,,,,,,Match Report
70,Alejandro Otero,CA Bucaramanga,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CA Bucaramanga,Alianza,Y,GK,90,8,1,6,87.5,0,0,0,0,0,Match Report
71,Alejandro Otero,CA Bucaramanga,2017-02-09,Thu,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Nacional,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
72,Alejandro Otero,CA Bucaramanga,2017-02-12,Sun,Primera A,Apertura Regular Season,Away,L 0–3,CA Bucaramanga,Millonarios,Y,GK,90,7,3,4,57.1,0,0,0,0,0,Match Report
73,Alejandro Otero,CA Bucaramanga,2017-02-19,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,Envigado,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
74,Alejandro Otero,CA Bucaramanga,2017-02-22,Wed,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Huila,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
75,Alejandro Otero,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
76,Alejandro Otero,CA Bucaramanga,2017-03-01,Wed,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Cortuluá,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
77,Alejandro Otero,CA Bucaramanga,2017-03-04,Sat,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Expreso Rojo,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
78,Alejandro Otero,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Home,W 2–0,CA Bucaramanga,Alianza,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
79,Alejandro Otero,CA Bucaramanga,2017-04-02,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,AD Cali,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
80,Alejandro Otero,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Independiente,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
81,Alejandro Otero,CA Bucaramanga,2017-04-15,Sat,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Santa Fe,Y,GK,90,2,1,2,100.0,0,1,1,0,0,Match Report
82,Alejandro Otero,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Pasto,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
83,Alejandro Otero,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
84,Alejandro Otero,CA Bucaramanga,2017-05-07,Sun,Primera A,Apertura Regular Season,Home,W 2–1,CA Bucaramanga,Tolima,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
85,Alejandro Otero,CA Bucaramanga,2017-05-10,Wed,Primera A,Apertura Regular Season,Away,L 1–3,CA Bucaramanga,Junior,Y,GK,90,7,3,4,57.1,0,0,0,0,0,Match Report
86,Alejandro Otero,CA Bucaramanga,2017-05-14,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,La Equidad,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
87,Alejandro Otero,CA Bucaramanga,2017-05-21,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CA Bucaramanga,Jaguares,Y,GK,90,9,1,8,88.9,0,0,0,0,0,Match Report
88,Alejandro Otero,CA Bucaramanga,2017-05-27,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,CD América,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
89,Alejandro Otero,CA Bucaramanga,2017-05-31,Wed,Primera A,Quarter-finals,Home,D 2–2,CA Bucaramanga,Millonarios,Y,GK,90,2,2,1,50.0,0,1,1,0,0,Match Report
90,Alejandro Otero,CA Bucaramanga,2017-06-04,Sun,Primera A,Quarter-finals,Away,L 0–2,CA Bucaramanga,Millonarios,Y,GK,90,6,2,4,66.7,0,0,0,0,0,Match Report
91,Alejandro Otero,CA Bucaramanga,2017-07-08,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Alianza,Y,GK,90,0,2,0,,0,0,0,0,0,Match Report
92,Alejandro Otero,CA Bucaramanga,2017-07-16,Sun,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Nacional,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
93,Alejandro Otero,CA Bucaramanga,2017-07-20,Thu,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Millonarios,Y,GK,90,8,3,5,62.5,0,0,0,0,0,Match Report
94,Alejandro Otero,CA Bucaramanga,2017-07-24,Mon,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Envigado,Y*,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
95,Alejandro Otero,CA Bucaramanga,2017-07-29,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Huila,Y*,GK,6,0,0,0,,0,0,0,0,0,Match Report
