,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
20,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-12-15,Wed,Primera A,Semi-finals,Away,L 0–1,AD Cali,Pereira,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Match Report
21,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-02-29,Sat,Primera Div,Torneo Apertura,Away,L 0–1,Olimpia,Nacional,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
22,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-03-08,Sun,Primera Div,Torneo Apertura,Home,D 1–1,Olimpia,River Plate,Y,,70,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
23,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-03-11,Wed,Libertadores,Group stage,Home,W 2–1,py Olimpia,ar Defensa y Just,N,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Match Report
24,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-07-27,Mon,Primera Div,Torneo Apertura,Home,W 4–0,Olimpia,Sol de América,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
25,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-03,Mon,Primera Div,Torneo Apertura,Away,W 1–0,Olimpia,Guaireña FC,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
26,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-08,Sat,Primera Div,Torneo Apertura,Away,W 3–1,Olimpia,General Díaz,Y,CB,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
27,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-13,Thu,Primera Div,Torneo Apertura,Home,W 2–1,Olimpia,Libertad,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
28,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-17,Mon,Primera Div,Torneo Apertura,Away,D 2–2,Olimpia,San Lorenzo,Y,,54,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
29,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-21,Fri,Primera Div,Torneo Apertura,Home,L 1–2,Olimpia,Guaraní,Y,CB,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
30,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-08-30,Sun,Primera Div,Torneo Apertura,Away,L 0–2,Olimpia,Cerro Porteño,Y,CB,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
31,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-09-11,Fri,Primera Div,Torneo Apertura,Away,W 4–0,Olimpia,River Plate,Y,LB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
32,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-09-15,Tue,Libertadores,Group stage,Away,D 0–0,py Olimpia,br Santos,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
33,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-09-19,Sat,Primera Div,Torneo Apertura,Home,W 7–0,Olimpia,Sport Luqueño,Y,LB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
34,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-09-23,Wed,Libertadores,Group stage,Away,L 1–2,py Olimpia,ar Defensa y Just,N,,60,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,,,Match Report
35,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-10-01,Thu,Libertadores,Group stage,Home,L 2–3,py Olimpia,br Santos,Y,LB,90,0,0,0,0,1,0,0,0,2,1,1,2,1,0,0,,,Match Report
36,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-10-04,Sun,Primera Div,Torneo Apertura,Home,D 1–1,Olimpia,Guaireña FC,N,,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
37,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-10-20,Tue,Libertadores,Group stage,Home,L 0–1,py Olimpia,ec Delfín SC,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
38,Jorge Enrique Arias,AD Cali,https://www.fbref.com//en/squads/4d4fc0b8/2020/s10084/Club-Olimpia-Stats-Primera-Division,2020-10-24,Sat,Primera Div,Torneo Clausura,Away,L 1–2,Olimpia,Guaireña FC,N,,70,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
39,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-01-17,Sun,Primera A,Apertura regular season,Home,W 1–0,AD Cali,Jaguares,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
40,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-01-24,Sun,Primera A,Apertura regular season,Away,W 1–0,AD Cali,Pereira,N,,45,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,,,Match Report
41,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-01-29,Fri,Primera A,Apertura regular season,Home,D 1–1,AD Cali,Envigado,Y,DM,90,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,,,Match Report
42,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-02,Tue,Primera A,Apertura regular season,Away,W 1–0,AD Cali,Boyacá Chicó,Y,DM,90,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,,,Match Report
43,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-07,Sun,Primera A,Apertura regular season,Away,W 1–0,AD Cali,Boyacá Patriot,Y,DM,90,0,0,0,0,1,0,1,0,1,1,1,0,2,0,0,,,Match Report
44,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-13,Sat,Primera A,Apertura regular season,Home,W 1–0,AD Cali,Rionegro,Y,DM,90,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,,,Match Report
45,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-17,Wed,Primera A,Apertura regular season,Away,W 2–1,AD Cali,Junior,Y,DM,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
46,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-22,Mon,Primera A,Apertura regular season,Home,D 1–1,AD Cali,Alianza,Y,DM,77,0,0,0,0,1,1,0,0,1,2,0,0,3,0,0,,,Match Report
47,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-25,Thu,Primera A,Apertura regular season,Away,D 1–1,AD Cali,Independiente,Y,DM,90,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,,,Match Report
48,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-02-28,Sun,Primera A,Apertura regular season,Home,D 1–1,AD Cali,Santa Fe,Y,CM,90,0,0,0,0,1,1,0,0,0,1,0,1,5,0,0,,,Match Report
49,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-03-06,Sat,Primera A,Apertura regular season,Away,D 0–0,AD Cali,Once Caldas,Y,CM,90,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,Match Report
50,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-03-11,Thu,Primera A,Apertura regular season,Home,L 0–2,AD Cali,CD América,Y,DM,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,Match Report
51,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-04-18,Sun,Primera A,Apertura regular season,Away,L 1–3,AD Cali,Millonarios,Y,AM,90,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,Match Report
52,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-04-25,Sun,Primera A,Quarter-finals,Away,L 0–3,AD Cali,Tolima,Y,DM,68,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,,,Match Report
53,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-07-31,Sat,Primera A,Finalización regular season,Home,L 1–2,AD Cali,CA Bucaramanga,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
54,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-08-07,Sat,Primera A,Finalización regular season,Away,L 0–2,AD Cali,Nacional,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
55,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-08-14,Sat,Primera A,Finalización regular season,Home,D 2–2,AD Cali,Millonarios,Y,DM,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
56,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-08-22,Sun,Primera A,Finalización regular season,Away,W 3–2,AD Cali,Alianza,N,,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
57,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-08-29,Sun,Primera A,Finalización regular season,Home,D 1–1,AD Cali,Junior,N,,24,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,,,Match Report
58,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-09-05,Sun,Primera A,Finalización regular season,Away,L 0–2,AD Cali,Pasto,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
59,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-09-11,Sat,Primera A,Finalización regular season,Home,L 0–1,AD Cali,CD América,N,,24,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,,Match Report
60,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-09-19,Sun,Primera A,Finalización regular season,Away,D 1–1,AD Cali,Tolima,Y,DM,90,1,0,0,0,3,2,0,0,0,2,0,0,2,1,0,,,Match Report
61,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-09-24,Fri,Primera A,Finalización regular season,Home,W 2–1,AD Cali,Pereira,N,,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Match Report
62,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-10-02,Sat,Primera A,Finalización regular season,Away,W 2–1,AD Cali,Envigado,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
63,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-10-09,Sat,Primera A,Finalización regular season,Home,D 2–2,AD Cali,La Equidad,Y,DM,90,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,,,Match Report
64,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-10-16,Sat,Primera A,Finalización regular season,Away,D 1–1,AD Cali,CD América,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
65,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/47538775/2021/s10991/AD-Cali-Stats-Categoria-Primera-A,2021-12-15,Wed,Primera A,Semi-finals,Away,L 0–1,AD Cali,Pereira,Y,DM,54,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,Match Report
66,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-01-23,Thu,Primera A,First stage,Home,D 2–2,Tolima,Independiente,Y,DM,90,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,,,Match Report
67,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-01,Sat,Primera A,First stage,Away,D 0–0,Tolima,CA Bucaramanga,Y,DM,90,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,,,Match Report
68,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-04,Tue,Libertadores,Second qualifying stage,Away,W 1–0,co Tolima,ec Macará,Y,DM,90,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,,,Match Report
69,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-07,Fri,Primera A,First stage,Home,W 3–0,Tolima,Envigado,Y,DM,87,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,,,Match Report
70,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-11,Tue,Libertadores,Second qualifying stage,Home,W 1–0,co Tolima,ec Macará,Y,DM,81,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,,,Match Report
71,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-14,Fri,Primera A,First stage,Away,D 1–1,Tolima,Rionegro,N,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
72,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-19,Wed,Libertadores,Third qualifying stage,Home,D 0–0,co Tolima,br Internacional,Y,DM,90,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,Match Report
73,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-26,Wed,Libertadores,Third qualifying stage,Away,L 0–1,co Tolima,br Internacional,Y,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,Match Report
74,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-02-29,Sat,Primera A,First stage,Away,W 1–0,Tolima,Alianza,Y,DM,90,0,0,0,0,1,0,0,0,1,1,1,1,1,2,0,,,Match Report
75,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-03-08,Sun,Primera A,First stage,Home,W 1–0,Tolima,Boyacá Patriot,Y,DM,90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
76,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-10-31,Sat,Primera A,First stage,Away,W 2–1,Tolima,AD Cali,N,,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
77,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-11-07,Sat,Primera A,First stage,Home,W 2–0,Tolima,Boyacá Chicó,Y,DM,90,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,Match Report
78,Carlos Robles Rocha,AD Cali,https://www.fbref.com//en/squads/9c4c0cc1/2020/s10076/Tolima-Stats-Categoria-Primera-A,2020-11-10,Tue,Primera A,First stage,Away,L 0–1,Tolima,Santa Fe,Y,DM,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Match Report
