,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
63,Wuilker Faríñez,Millonarios,2017-09-05,Tue,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,ve Venezuela,ar Argentina,Y,,90,,1,,,0,0,0,0,0,Match Report
64,Wuilker Faríñez,Millonarios,2017-10-05,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,ve Venezuela,uy Uruguay,Y,,90,,0,,,1,0,0,0,0,Match Report
65,Wuilker Faríñez,Millonarios,2017-10-10,Tue,WCQ,WCQ — CONMEBOL (M),Away,W 1–0,ve Venezuela,py Paraguay,Y,,90,,0,,,1,0,0,0,0,Match Report
66,Wuilker Faríñez,Millonarios,2018-02-11,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Millonarios,Boyacá Patriot,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
67,Wuilker Faríñez,Millonarios,2018-02-14,Wed,Primera A,Apertura Regular Season,Away,L 0–1,Millonarios,Independiente,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
68,Wuilker Faríñez,Millonarios,2018-02-18,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Millonarios,Nacional,Y,GK,90,7,1,7,85.7,0,1,0,1,0,Match Report
69,Wuilker Faríñez,Millonarios,2018-02-24,Sat,Primera A,Apertura Regular Season,Away,L 0–2,Millonarios,AD Cali,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
70,Wuilker Faríñez,Millonarios,2018-02-28,Wed,Libertadores,Group stage,Home,D 0–0,co Millonarios,br Corinthians,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
71,Wuilker Faríñez,Millonarios,2018-03-04,Sun,Primera A,Apertura Regular Season,Home,W 3–1,Millonarios,CD América,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
72,Wuilker Faríñez,Millonarios,2018-03-08,Thu,Primera A,Apertura Regular Season,Away,L 1–3,Millonarios,Rionegro,Y,GK,90,5,3,2,40.0,0,0,0,0,0,Match Report
73,Wuilker Faríñez,Millonarios,2018-03-15,Thu,Libertadores,Group stage,Away,L 0–1,co Millonarios,ar Independiente,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
74,Wuilker Faríñez,Millonarios,2018-03-18,Sun,Primera A,Apertura Regular Season,Away,L 0–2,Millonarios,Junior,Y,GK,90,5,2,4,80.0,0,1,1,0,0,Match Report
75,Wuilker Faríñez,Millonarios,2018-03-22,Thu,Primera A,Apertura Regular Season,Home,D 1–1,Millonarios,Alianza,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
