,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
19,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-11,Sat,Primera A,Finalización regular season,Home,L 2–3,Once Caldas,Rionegro,Y,RB,90,0,0,0,0,2,0,0,0,2,1,0,9,0,0,0,,,Match Report
20,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-17,Fri,Primera A,Finalización regular season,Away,L 1–3,Once Caldas,Independiente,Y,RB,90,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,,,Match Report
21,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-24,Fri,Primera A,Finalización regular season,Home,D 1–1,Once Caldas,Alianza,Y,RB,90,0,0,0,0,2,1,0,0,1,1,0,5,2,2,0,,,Match Report
22,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-09-30,Thu,Primera A,Finalización regular season,Away,W 1–0,Once Caldas,Pasto,Y,RB,90,0,0,0,0,1,0,0,0,2,1,0,1,0,2,0,,,Match Report
23,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-09,Sat,Primera A,Finalización regular season,Home,L 0–2,Once Caldas,Tolima,Y,RB,90,0,0,0,0,1,0,0,0,0,3,0,3,0,3,0,,,Match Report
24,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-16,Sat,Primera A,Finalización regular season,Away,L 0–3,Once Caldas,Pereira,Y,RB,90,0,0,0,0,1,0,0,0,2,0,0,1,0,4,0,,,Match Report
25,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-21,Thu,Primera A,Finalización regular season,Home,W 2–1,Once Caldas,La Equidad,Y,RB,90,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,,,Match Report
26,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-27,Wed,Primera A,Finalización regular season,Away,L 0–2,Once Caldas,Nacional,Y,RB,90,0,0,0,0,2,1,1,0,1,0,0,3,1,1,0,,,Match Report
27,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-10-31,Sun,Primera A,Finalización regular season,Home,D 1–1,Once Caldas,Boyacá Patriot,Y,RB,90,0,0,0,0,2,0,0,0,0,1,0,4,2,0,0,,,Match Report
28,Jesús Murillo,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2021/s10991/Once-Caldas-Stats-Categoria-Primera-A,2021-11-06,Sat,Primera A,Finalización regular season,Away,W 2–1,Once Caldas,Envigado,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,Match Report
