,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-04-27,Sat,Primera A,Apertura Regular Season,Away,L 1–3,Santa Fe,ADU Magdalena,Y,GK,90,5,3,2,40.0,0,0,0,0,0,Match Report
12,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,D 0–0,Santa Fe,Millonarios,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
13,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Santa Fe,Nacional,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
14,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-07-13,Sat,Primera A,Regular season,Home,W 3–2,Huila,La Equidad,Y,GK,90,6,2,4,66.7,0,0,0,0,0,Match Report
15,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-07-20,Sat,Primera A,Regular season,Away,D 0–0,Huila,ADU Magdalena,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
16,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-07-28,Sun,Primera A,Regular season,Home,D 2–2,Huila,AD Cali,Y,GK,90,7,2,5,71.4,0,0,0,0,0,Match Report
17,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-08-06,Tue,Primera A,Regular season,Away,L 1–4,Huila,Nacional,Y,GK,90,10,4,6,60.0,0,0,0,0,0,Match Report
18,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-08-11,Sun,Primera A,Regular season,Home,D 1–1,Huila,Millonarios,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
19,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-08-20,Tue,Primera A,Regular season,Away,L 0–4,Huila,Pasto,Y*,GK,90,10,4,6,60.0,0,0,0,0,0,Match Report
20,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-08-25,Sun,Primera A,Regular season,Away,L 0–1,Huila,Alianza,Y*,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
21,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-01,Sun,Primera A,Regular season,Home,L 0–1,Huila,Tolima,Y*,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
22,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-04,Wed,Primera A,Regular season,Home,D 1–1,Huila,Cúcuta,Y*,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
23,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-08,Sun,Primera A,Regular season,Away,D 0–0,Huila,Tolima,Y*,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
24,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-15,Sun,Primera A,Regular season,Home,D 1–1,Huila,Junior,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
25,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-21,Sat,Primera A,Regular season,Away,L 0–1,Huila,Boyacá Patriot,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
26,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-09-27,Fri,Primera A,Regular season,Home,D 1–1,Huila,Rionegro,Y,GK,90,2,1,2,100.0,0,1,1,0,0,Match Report
27,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-02,Wed,Primera A,Regular season,Away,W 1–0,Huila,CD América,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
28,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-05,Sat,Primera A,Regular season,Home,D 0–0,Huila,Envigado,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
29,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-09,Wed,Primera A,Regular season,Away,D 0–0,Huila,Santa Fe,Y,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
30,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-14,Mon,Primera A,Regular season,Home,L 1–2,Huila,CA Bucaramanga,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
31,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-19,Sat,Primera A,Regular season,Away,D 1–1,Huila,Once Caldas,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
32,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-24,Thu,Primera A,Regular season,Home,L 0–1,Huila,Independiente,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
33,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/a7854d10/2019/s3927/Santa-Fe-Stats-Categoria-Primera-A,2019-10-29,Tue,Primera A,Regular season,Away,L 0–1,Huila,Jaguares,Y,GK,68,2,0,2,100.0,0,0,0,0,0,Match Report
34,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-02-10,Sat,Primera A,Apertura Regular Season,Home,W 1–0,Huila,AD Cali,N,,59,1,0,1,100.0,1,0,0,0,0,Match Report
35,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-02-13,Tue,Primera A,Apertura Regular Season,Away,D 0–0,Huila,Rionegro,Y,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
