,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
20,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-07-24,Sat,Primera A,Finalización regular season,Home,D 1–1,Jaguares,Once Caldas,Y,AM,90,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,,,Match Report
21,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-08-01,Sun,Primera A,Finalización regular season,Home,W 2–0,Jaguares,Atlético Huila,Y*,CM,90,1,1,1,1,3,1,0,0,1,2,0,1,1,0,0,,,Match Report
22,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-08-09,Mon,Primera A,Finalización regular season,Away,W 1–0,Jaguares,CA Bucaramanga,Y*,AM,90,1,0,0,0,2,1,0,0,1,0,0,0,1,1,0,,,Match Report
23,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-08-15,Sun,Primera A,Finalización regular season,Home,D 1–1,Jaguares,Junior,Y*,AM,90,0,0,0,0,2,0,1,0,1,2,0,0,0,1,0,,,Match Report
24,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-08-22,Sun,Primera A,Finalización regular season,Away,W 2–1,Jaguares,Rionegro,Y*,AM,90,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,,,Match Report
25,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-08-29,Sun,Primera A,Finalización regular season,Home,L 0–3,Jaguares,Tolima,Y*,AM,90,0,0,0,0,2,0,0,0,0,4,0,2,1,2,0,,,Match Report
26,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-09-04,Sat,Primera A,Finalización regular season,Away,L 0–1,Jaguares,La Equidad,Y*,AM,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,Match Report
27,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-09-10,Fri,Primera A,Finalización regular season,Home,L 0–1,Jaguares,Independiente,Y*,AM,90,0,0,0,0,2,0,1,0,3,2,0,0,1,0,0,,,Match Report
28,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-09-18,Sat,Primera A,Finalización regular season,Away,W 3–2,Jaguares,CD América,Y*,AM,90,0,0,0,0,2,0,0,0,0,4,0,5,1,0,0,,,Match Report
29,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-09-26,Sun,Primera A,Finalización regular season,Home,W 4–3,Jaguares,Millonarios,Y*,AM,89,0,0,0,0,2,2,0,1,2,0,0,2,1,2,0,,,Match Report
30,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-10-17,Sun,Primera A,Finalización regular season,Away,L 1–2,Jaguares,Junior,N,,22,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,,,Match Report
31,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-10-22,Fri,Primera A,Finalización regular season,Home,D 1–1,Jaguares,Envigado,Y,FW,82,0,0,0,1,2,0,0,0,1,0,0,2,2,1,0,,,Match Report
32,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-10-28,Thu,Primera A,Finalización regular season,Away,L 1–3,Jaguares,Santa Fe,Y,FW,90,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,,,Match Report
33,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-10-31,Sun,Primera A,Finalización regular season,Home,D 0–0,Jaguares,Nacional,Y,FW,90,0,0,0,0,2,1,0,0,0,0,0,4,2,1,0,,,Match Report
34,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-11-05,Fri,Primera A,Finalización regular season,Away,D 0–0,Jaguares,Pereira,Y,AM,90,0,0,0,0,1,0,1,0,2,1,0,6,0,0,0,,,Match Report
35,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-11-12,Fri,Primera A,Finalización regular season,Home,W 1–0,Jaguares,AD Cali,Y,AM,90,0,1,0,0,0,0,0,0,1,4,0,6,1,1,0,,,Match Report
36,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-11-21,Sun,Primera A,Finalización regular season,Away,L 0–3,Jaguares,Boyacá Patriot,Y,AM,90,0,0,0,0,2,1,0,0,2,5,1,9,0,0,0,,,Match Report
